max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,max_bytes_for_level_multiplier,block_size,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger,target_file_size_multiplier,target_file_size_base,ops_per_sec,micros_per_op8,1,319570016,5,4,11,53894,11,2,28,7,132162198,24837,40.261
8,2,421033457,5,5,12,100344,5,12,32,5,112778944,29886,33.459
6,3,377061903,2,5,3,77250,12,7,21,4,77087364,29588,33.795
6,1,18522409,4,5,5,26402,7,4,11,1,108015879,31094,32.159
6,3,524187094,3,4,12,7055,10,15,16,1,114109752,34193,29.244
5,2,878331656,5,4,15,100432,15,4,26,4,96071733,28975,34.511
7,8,211466425,4,4,6,7580,8,26,32,6,128634820,27899,35.842
1,4,496854574,7,2,12,24384,7,30,22,6,66561303,33566,29.791
2,2,1051427347,6,1,7,66284,8,23,18,7,46188214,33618,29.745
7,3,241700394,8,1,15,49720,9,15,9,7,118635757,25671,38.953
2,2,1025889255,7,1,10,77771,8,31,31,6,105260810,30426,32.865
3,7,364855233,4,1,8,115155,9,21,7,4,133337792,32189,31.065
3,7,104048773,2,3,7,35441,15,4,5,5,102812466,32787,30.498
8,2,974211879,8,1,10,113218,13,17,16,2,48617866,36147,27.663
2,6,670050978,7,5,6,4543,4,9,21,5,103780925,35091,28.496
7,1,377362831,6,4,15,61145,5,15,30,1,126290380,25133,39.786
3,5,894536443,6,1,16,8361,3,10,7,2,53529921,30079,33.244
2,1,56187995,5,2,8,39900,15,6,13,5,77792960,25571,39.105
3,5,991361535,3,2,6,106446,5,13,24,8,113295749,28302,35.332
2,1,864773543,2,4,2,64270,12,11,3,2,99288480,35765,27.959
7,8,1024875562,5,2,11,46142,8,13,15,8,65229263,34049,29.368
1,2,168012068,2,4,12,17676,2,16,11,1,128045788,25853,38.679
7,2,110421083,8,3,4,120570,15,24,16,2,62340540,37380,26.751
5,3,670504070,4,3,10,106833,4,13,13,4,110271018,24962,40.058
2,3,621735182,3,1,15,125406,11,17,22,7,80604821,30749,32.52
5,3,698188121,2,1,2,107790,13,11,19,7,38673781,30352,32.946
2,2,583786262,7,4,16,83433,8,19,27,3,76624634,24609,40.634
6,4,821063070,2,4,8,113520,2,3,2,6,45965011,24830,40.273
1,3,1051095470,6,5,7,79129,4,32,2,6,128199710,33912,29.486
2,7,786089082,5,1,9,21751,12,31,22,8,94898129,28445,35.154
4,1,144734288,3,3,4,25267,14,13,19,5,74483198,38288,26.116
3,7,1044421972,7,2,7,88381,10,3,15,7,94478070,26940,37.118
6,5,491046102,3,5,8,122520,4,26,3,4,70990668,30048,33.278
7,1,80587991,5,1,2,108056,11,32,24,2,130009026,35372,28.27
1,6,489948175,6,5,12,26602,8,15,10,4,94947108,31115,32.138
7,4,21812727,6,5,8,81442,16,23,24,6,43395190,35167,28.434
1,1,349939357,5,2,15,42037,8,3,23,3,118596380,23140,43.213
5,2,362914015,3,2,10,77774,8,3,30,5,132917131,36235,27.596
5,1,452911882,6,4,3,100259,15,23,20,6,41460610,23826,41.969
2,1,912253515,8,3,7,25380,11,8,3,4,85939873,30268,33.037
8,5,903382610,4,1,4,118004,16,31,8,2,45877070,31871,31.375
2,5,435195525,4,5,15,49784,6,18,29,5,91359953,31077,32.176
3,8,115753483,4,1,5,17819,2,2,17,8,76532949,24728,40.439
4,4,355938677,8,5,16,116056,16,2,11,4,37813281,26346,37.955
7,8,49695459,2,5,2,13951,5,20,29,4,54822746,34478,29.003
1,1,129720375,4,3,8,53296,12,5,26,8,59863404,33503,29.847
4,3,792698871,6,1,6,125717,8,8,10,7,71931318,24208,41.308
3,7,946358546,4,1,6,104529,7,29,25,8,53778089,27426,36.46
8,5,402410318,6,1,3,84751,11,25,22,7,104306015,32884,30.409
3,7,19463467,5,4,13,107915,16,10,5,6,62855243,36622,27.305
2,1,433164289,5,2,7,128879,6,12,16,7,115685763,26077,38.346
2,8,609076917,5,2,9,126691,4,16,26,2,40063476,35022,28.552
8,7,156238693,7,3,8,61822,16,10,15,5,55957395,24918,40.13
2,2,519508077,4,1,16,95966,12,15,11,1,93600207,27511,36.348
8,4,835457552,3,5,8,56276,2,32,7,4,87218750,34495,28.989
6,3,501572950,2,5,6,97292,7,16,9,2,41063349,24464,40.874
2,7,695274768,8,2,9,52977,4,12,13,4,81346650,34899,28.651
6,5,820089167,3,4,3,56239,15,32,21,2,101428355,27287,36.646
4,4,515265921,7,5,9,103156,10,25,31,4,62895555,35548,28.13
2,2,388539531,5,1,4,99507,9,30,18,5,118654805,24274,41.194
7,4,463948081,4,2,7,46899,4,17,3,4,128614474,27612,36.215
6,7,210508730,3,4,7,31388,13,32,25,7,111490017,32805,30.481
8,3,713391715,3,3,2,51614,13,24,31,8,100461928,33489,29.86
1,1,670617039,4,4,3,70147,11,10,22,1,54524127,26765,37.36
4,5,699131706,5,1,2,56747,6,27,30,8,66978853,33199,30.12
8,2,495191058,2,3,3,72825,12,20,2,2,116318778,38186,26.186
7,5,151758892,2,1,3,123981,10,15,23,4,67671342,28779,34.746
6,5,850358115,2,3,9,64024,3,20,15,2,101589662,35071,28.512
7,7,42666717,3,2,15,33966,8,2,13,7,98191392,29370,34.047
5,5,131014708,6,2,9,105197,10,20,22,2,89551038,25613,39.04
6,7,829504077,3,5,2,72273,13,19,4,4,76019388,23015,43.448
3,7,687046123,8,2,15,31107,15,21,14,6,103753578,28030,35.674
2,2,480299296,4,3,13,71670,13,10,32,7,86369011,23917,41.809
1,4,372354713,2,2,14,79321,4,29,3,7,90592914,13513,74.0
4,3,105837667,4,5,5,63598,16,19,9,6,91372132,9578,104.397
8,4,459266505,7,2,16,91755,12,7,25,8,106999656,20856,47.946
1,4,825253727,2,3,6,5272,14,13,24,3,85764611,19882,50.295
5,5,616336233,8,5,10,114882,13,20,9,3,62385523,22930,43.609
3,6,777332233,8,1,4,113160,9,18,9,7,64958303,25838,38.701
4,2,601051449,2,2,13,89694,16,29,24,7,46157621,27497,36.366
5,2,580597965,2,4,12,25779,13,27,18,5,88466117,33464,29.882
2,5,181226082,4,5,11,47308,13,13,3,4,61946283,27687,36.116
7,8,495945215,5,1,10,100608,16,5,17,8,129445259,30905,32.355
7,3,5899858,6,2,12,88533,2,5,20,4,104141574,34764,28.764
8,3,859928129,7,5,7,19866,6,26,6,5,130445142,28277,35.362
7,3,1031519795,7,5,16,5278,6,28,12,2,87636253,34139,29.291
8,5,870506868,3,1,7,102030,8,30,6,4,94415039,32409,30.854
4,1,233999870,5,2,14,127041,3,20,23,1,75289104,27678,36.128
7,3,281409788,4,3,14,28366,5,3,8,4,60011793,35219,28.392
6,7,840085877,2,3,3,40650,16,26,3,5,95202120,27036,36.986
1,4,212464184,4,5,11,27243,15,23,32,2,69416972,24911,40.142
3,7,811949222,4,2,15,119317,14,18,2,7,61977101,36166,27.649
1,6,678120101,2,1,6,41519,6,9,12,1,55976255,27741,36.046
2,1,62661326,8,1,8,66917,16,13,17,1,38394825,35360,28.279
8,5,721695555,4,4,4,13441,16,15,28,1,63170910,23714,42.167
6,4,424129219,3,2,14,17357,7,20,6,6,125793094,27994,35.721
7,8,334296686,3,1,8,98878,4,22,8,7,80869605,30592,32.687
6,2,599356997,6,4,12,106022,12,31,9,4,106893337,34568,28.927
1,7,70501063,8,3,9,106744,8,30,4,8,35207369,24644,40.577
4,8,840102301,8,5,16,51782,8,24,19,2,90607065,37141,26.923
6,4,284728681,2,5,4,10612,14,7,5,7,85054899,24472,40.861
7,8,76812005,3,5,7,125447,8,31,8,1,128372102,29597,33.786
1,5,570277575,2,4,13,23462,3,2,15,8,39734913,28118,35.563
2,7,1054517698,4,5,13,18926,3,15,27,3,68702128,30869,32.393
4,8,470549578,2,1,10,79919,14,3,32,7,67848883,32669,30.609
8,3,1045855908,3,3,4,94745,15,24,29,5,123517675,17818,56.12
5,7,499314371,7,2,4,97724,8,19,11,5,90564591,33162,30.154
4,6,217994412,8,5,5,74734,7,22,18,6,60168325,34567,28.928
3,5,787576760,4,3,6,128893,10,20,29,3,84452148,25642,38.997
4,7,406029813,8,3,2,26195,13,28,29,3,56193419,31033,32.222
5,8,886200679,2,4,4,21586,2,19,3,2,82616422,39103,25.572
7,2,763727500,8,2,4,100944,4,10,26,4,74957501,21628,46.234
3,5,769235624,6,1,4,52496,4,31,7,1,40473071,35063,28.518
1,1,731743259,4,4,15,99696,11,6,24,5,78024325,30258,33.048
8,8,912390202,3,1,14,53146,10,3,3,2,80985369,32266,30.991
8,4,713173087,8,5,5,110999,8,20,10,1,131784894,33758,29.621
5,4,181812498,4,2,16,109779,15,3,22,5,44848208,23895,41.848
4,7,328118963,2,3,4,12795,9,19,29,7,105935393,32603,30.671
7,2,268478707,8,4,11,82022,12,10,11,4,71841760,25307,39.513
5,1,9312777,6,3,10,85746,8,16,3,6,120616211,30221,33.088
1,5,214938811,5,5,14,70234,9,16,13,3,107281887,28118,35.563
8,1,581095212,7,1,11,47791,3,30,11,6,86581760,34124,29.303
1,2,389755593,5,3,11,129655,2,21,32,4,64443507,32195,31.059
3,1,856646729,8,1,9,33543,8,30,16,4,39481816,32750,30.533
2,1,1047611893,4,3,12,109655,12,6,9,6,33714086,25530,39.168
4,8,237483101,8,1,9,36587,3,29,12,5,56741860,26532,37.689
8,2,30534583,6,4,5,118658,6,2,17,3,119579354,25003,39.993
4,5,40195821,4,3,11,124751,9,30,23,6,92614211,38776,25.788
7,4,786305270,8,2,8,30964,12,16,16,7,34702095,32087,31.163
7,3,1009763472,3,1,4,81524,16,6,25,7,103716903,24415,40.956
7,5,1055200928,7,2,2,15398,11,30,26,8,33554763,29174,34.275
5,5,602855896,8,3,9,40348,8,28,14,4,126561545,30518,32.766
6,8,835745721,5,4,10,26326,14,21,13,6,105088186,33790,29.593
3,4,353077496,6,2,7,37003,16,18,28,6,83608268,24396,40.989
7,6,584119955,2,4,12,56644,8,24,7,1,100936639,34272,29.177
1,1,846777703,7,1,4,30815,2,5,19,7,58095948,36041,27.745
4,4,879406981,3,3,7,27672,2,8,31,4,80802199,27189,36.778
3,6,813152176,2,2,8,80148,14,18,4,5,74337215,25003,39.993
6,2,730483850,3,3,4,31194,8,24,14,6,128540484,28636,34.919
7,6,318698441,3,2,15,92070,12,4,4,4,95080018,29458,33.945
8,3,640894283,2,3,8,90552,8,3,11,7,81813327,25046,39.925
3,6,995529110,7,3,6,114879,9,20,7,4,97363568,37026,27.007
4,7,423770530,5,1,12,93812,16,31,4,4,88715161,37481,26.679
4,6,132560471,4,1,8,48775,10,2,26,5,111234340,19213,52.047
5,5,422736598,3,5,15,104062,10,2,5,6,118202860,22893,43.679
2,7,692676383,5,1,6,125834,16,32,16,6,46889258,33975,29.432
2,6,750600997,6,4,16,75768,9,3,12,5,56714845,28126,35.552
6,3,445890957,7,3,14,48226,15,26,19,8,58401374,22893,43.68
7,2,641619540,7,1,3,78475,9,12,6,4,75998218,37225,26.862
5,8,352911116,3,1,15,25952,11,29,13,8,83393636,26419,37.849
7,8,629881170,6,1,15,95525,15,24,20,8,100043563,25202,39.678
5,4,778170328,3,1,16,15538,2,9,18,5,57531131,30313,32.988
1,4,247924886,2,3,9,37811,16,13,3,1,41591680,31056,32.198
3,1,780185024,3,5,11,20665,7,4,23,8,126191216,27125,36.865
3,2,313622034,4,2,12,101219,7,16,18,5,44741804,23624,42.328
5,1,275190348,2,2,5,91320,12,14,22,4,75223162,25480,39.245
5,1,752411829,2,1,11,98872,9,31,21,5,94287848,26496,37.74
5,2,1049582968,4,2,10,109875,5,5,32,3,80989527,29738,33.625
1,4,204399251,3,2,14,60347,13,17,32,2,81261975,28221,35.434
5,8,154174413,5,2,8,107970,4,23,28,7,60271294,28728,34.807
6,4,499960296,6,3,16,31709,4,17,29,7,100967718,25604,39.055
3,1,229282850,8,4,3,81449,12,17,17,3,38521864,26039,38.403
5,7,729639949,6,3,2,9502,8,15,32,3,118185753,32748,30.535
8,8,456969248,3,4,8,117588,8,12,30,2,50038089,34369,29.095
3,5,594393438,5,3,12,62451,15,17,32,8,67181585,24274,41.195
3,6,437237146,3,5,2,113114,12,27,32,7,126533521,27492,36.373
1,1,309630917,7,3,8,10353,12,14,3,6,112293199,28717,34.821
2,6,442936214,6,3,8,4818,16,15,18,5,44030257,31034,32.221
3,6,598183379,6,3,14,20213,10,6,5,8,68988980,24921,40.125
6,1,805315186,7,2,2,15719,5,9,20,3,111082320,32104,31.147
3,7,225500959,7,5,3,38096,10,9,8,3,86616472,31647,31.597
3,8,392160808,6,3,11,65243,5,27,14,4,63122479,25393,39.38
8,5,875911042,8,3,6,99058,10,27,2,6,85585625,27842,35.915
1,7,495200203,2,3,3,48101,12,29,16,5,90449034,27856,35.898
4,2,749094098,3,5,5,110560,12,19,19,2,43499840,32529,30.74
5,2,929813573,7,3,2,125721,7,21,12,3,96724428,23696,42.199
2,1,687882211,4,4,15,41387,5,14,11,5,75007815,29411,33.999
7,4,315383577,6,1,8,48704,9,31,12,5,124817913,30168,33.147
2,3,560413491,2,2,4,19920,8,19,11,2,127873462,29009,34.47
1,4,110179716,4,3,6,15870,12,17,16,3,125318386,27357,36.553
3,6,742216347,3,5,2,18752,3,7,7,8,36344098,25597,39.065
4,7,446029374,2,4,8,101871,5,2,23,8,95363745,31367,31.879
6,1,363168098,7,5,8,107247,7,24,24,1,108006696,24506,40.804
5,8,853359809,4,3,2,22902,2,28,20,7,49757638,29543,33.847
1,1,37817461,2,1,9,34658,12,9,16,1,46313846,30860,32.403
3,7,859666793,3,1,6,79746,11,20,22,8,66239157,26551,37.662
8,6,66200135,3,3,11,109498,13,19,18,5,105027606,28003,35.709
4,8,1048087191,4,4,6,11483,12,21,14,8,92202212,29101,34.361
4,4,274470555,5,4,6,90479,5,4,22,3,90135894,22409,44.622
2,4,733188309,2,5,10,34946,7,4,14,7,116237651,24009,41.65
8,7,256349149,7,4,16,118510,13,11,30,2,115257528,30838,32.426
4,1,525274234,8,4,8,125853,11,22,7,7,103516982,27533,36.318
7,4,638928473,2,5,15,23019,12,23,28,1,133537419,28239,35.411
6,8,919893283,5,3,7,23979,2,30,6,1,91122884,29790,33.567
7,5,112176237,5,1,16,100303,4,11,22,8,83808109,29646,33.73
5,2,477339229,6,2,12,46361,4,17,22,1,93275531,25817,38.732
4,1,272726161,5,3,10,49267,3,25,24,4,109332287,30331,32.968
1,3,556507372,6,2,13,103279,13,24,15,3,70709198,28021,35.686
3,6,521793618,3,2,5,34556,3,17,11,8,126051017,28595,34.97
2,4,842564817,8,5,16,71455,8,5,4,6,63861708,29768,33.592
5,5,425978650,4,1,9,72361,11,29,27,5,117226310,29818,33.536
1,8,1040646854,4,3,11,94649,2,26,16,8,122468308,30857,32.406
6,4,317665117,4,2,11,51889,7,6,10,2,79081188,22947,43.577
3,6,32745063,6,5,3,121591,12,11,24,8,88392666,28064,35.631
7,6,452139964,8,2,4,60103,12,16,3,7,66437507,26858,37.232
3,2,758144759,3,3,8,27268,8,19,30,3,107239102,29628,33.75
6,2,890474913,6,3,14,13072,4,18,3,2,130116957,22963,43.546
4,1,140520724,6,1,12,107032,4,2,10,6,49806554,30548,32.734
2,4,32182219,2,1,3,87362,4,6,2,4,85835437,31547,31.698
5,5,1065267156,5,2,3,60460,14,22,9,5,63330005,21252,47.052
8,5,487173693,6,4,11,36461,16,32,23,5,88408362,28488,35.101
4,2,522044795,5,1,10,31619,3,6,7,5,117707256,29519,33.875
6,1,69536443,6,2,13,119456,8,2,7,6,92059208,26633,37.546
4,3,820970287,8,4,11,33892,11,32,15,5,83168703,27834,35.925
4,8,980093718,5,3,2,101238,8,20,27,1,89980131,27975,35.745
7,4,488481056,5,3,12,124791,8,32,18,8,76437573,30854,32.409
1,8,664551295,7,5,7,100745,9,27,8,4,87573587,28909,34.589
1,6,501312889,4,2,6,122039,3,28,22,2,99208959,30570,32.711
5,1,206192876,3,3,12,85603,16,15,29,7,52676564,24680,40.518
7,1,461523282,5,4,8,60796,4,3,25,2,71417801,26200,38.166
7,2,946191538,5,5,5,85950,3,4,2,4,98428487,27940,35.789
1,5,588623938,4,4,6,106759,16,19,21,3,117165496,22820,43.819
4,7,711262460,2,1,5,66475,10,32,30,7,103482020,26891,37.185
2,1,605914651,4,5,7,123622,15,20,30,2,38181008,31144,32.108
1,7,537744952,4,5,8,104972,16,30,6,2,66449251,33035,30.27
1,3,847729170,7,4,6,68155,10,20,22,7,124357819,21411,46.703
7,5,517957266,2,3,16,46519,2,5,27,4,42352789,26123,38.278
3,7,5638749,5,5,5,15469,16,21,4,4,70534551,29968,33.367
7,7,1057393558,7,5,12,72167,12,25,15,3,79222032,22694,44.063
6,4,744072944,2,4,16,10528,3,15,28,8,38740624,28017,35.691
8,8,355313906,6,4,12,54928,3,23,3,7,40588924,29552,33.838
6,7,543911921,2,1,12,17051,6,10,29,4,80618577,30191,33.121
4,3,528581681,6,2,12,8287,9,15,11,7,44241124,29927,33.413
3,3,131958165,2,2,5,119970,11,25,6,2,93776852,28233,35.419
3,1,751978097,6,1,8,99130,5,17,30,8,54650805,28804,34.716
3,7,889043412,7,3,2,44327,2,11,15,5,74661663,36550,27.358
8,8,97319893,6,1,12,4107,2,23,18,1,39002846,26569,37.636
1,1,866346803,2,2,12,67122,14,20,13,1,40689214,37529,26.645
7,4,534987413,3,4,5,37410,7,6,31,2,84457779,33633,29.732
4,3,183381967,8,3,13,93239,9,3,28,1,81730213,26299,38.023
1,3,632776777,4,2,4,32249,8,27,23,6,112947045,27007,37.027
6,7,890941590,3,2,12,87646,13,25,5,2,115210875,31226,32.024
5,2,959988731,2,3,4,112850,3,2,19,3,75017944,32768,30.516
7,6,888528880,6,3,16,9763,15,16,13,5,118716821,22817,43.825
5,6,326208081,6,4,14,61443,14,31,18,1,127182957,37456,26.696
5,8,348197981,3,4,16,23041,8,9,32,7,69667185,30746,32.523
3,1,45881662,8,1,8,93444,3,19,17,3,71897133,25702,38.906
5,4,718266298,2,4,8,125475,14,30,13,5,57073856,19230,51.999
3,1,584985227,4,2,12,19502,5,9,6,2,61176253,23851,41.926
6,7,841649763,7,1,13,45138,9,23,3,2,95921876,33615,29.747
1,5,83509580,5,4,4,116131,15,2,23,1,128020023,23200,43.102
6,1,348369575,6,3,10,126062,15,30,15,8,113550405,28622,34.937
7,2,973582086,5,1,2,64725,2,32,28,6,101616258,33014,30.288
3,2,656800277,8,3,13,119490,10,4,26,4,93936230,32178,31.076
6,1,541423011,8,1,7,43642,7,11,7,5,89575428,17653,56.645
7,2,679837959,8,4,10,61614,5,13,16,3,40791317,27893,35.849
6,4,930602245,2,2,11,28408,14,9,13,4,115812629,33295,30.033
1,8,527300627,6,4,6,39847,6,23,3,1,97450686,23249,43.011
6,4,684957268,6,5,13,102317,4,25,4,3,48455068,34438,29.036
7,6,630398021,8,5,14,43953,12,19,29,3,128044809,29432,33.975
3,2,220224835,5,4,4,9379,12,13,8,3,85585657,33631,29.733
6,3,644830681,7,2,7,85799,6,6,9,7,100831068,24452,40.895
8,6,980914728,8,3,14,127522,15,2,16,5,60736315,28649,34.905
3,8,291527604,4,2,16,119524,10,28,27,8,46695594,30859,32.405
8,3,937978231,7,4,3,107603,6,13,13,6,82978352,35043,28.535
8,8,669048095,8,1,4,110472,9,17,3,8,62033397,26641,37.534
5,3,435158312,5,1,5,129544,8,29,27,6,40880044,31150,32.101
2,3,502522016,5,2,2,19035,2,2,2,4,120699229,34707,28.812
2,8,155298613,2,1,13,46620,16,26,8,8,45920582,23402,42.729
3,5,707538890,4,4,9,47196,16,23,28,8,100032460,29545,33.846
4,6,39517321,3,1,9,71076,6,20,24,8,75791141,31294,31.954
7,7,30214991,5,3,15,76161,13,21,24,2,36622362,23899,41.841
4,6,142384840,4,1,13,87034,4,28,27,1,82064326,22188,45.068
4,2,229946422,4,1,2,115031,12,10,31,1,92025167,26584,37.615
5,4,1007582476,4,5,9,104363,13,13,10,3,72245747,27826,35.936
2,8,551665773,8,3,10,28914,13,24,29,1,81687019,24257,41.223
1,8,301246302,4,2,5,130935,3,18,2,6,106402905,33035,30.269
6,4,159048004,8,2,12,44700,3,19,15,4,129361016,30784,32.483
7,6,232231424,3,1,13,95284,6,20,9,4,69524372,18892,52.93
5,5,283132109,3,1,6,103109,10,24,12,3,60452969,17355,57.619
5,5,1008624178,2,2,4,108988,3,21,2,7,101239498,13584,73.615
7,5,520792969,2,4,8,129898,12,18,16,8,49930409,22958,43.556
2,2,832267104,4,2,10,17018,15,14,7,8,97861571,18176,55.015
6,5,1061827876,3,1,15,124392,15,23,32,1,111391509,24642,40.579
4,5,356588254,6,1,7,67272,16,30,6,5,94051897,22391,44.66
1,2,171092312,6,2,11,45134,13,32,14,3,53195274,29052,34.42
7,5,675590829,5,1,15,60659,2,4,25,6,41836000,26851,37.24
4,2,158977252,4,1,4,113210,12,14,29,7,116651417,27714,36.082
5,7,7184837,8,5,12,115407,16,23,27,7,126785661,24006,41.654
8,1,292675830,2,3,8,102165,9,12,8,4,38525230,29297,34.131
3,8,13976851,4,2,3,28997,7,27,30,1,81170263,33690,29.681
3,1,988485480,5,2,13,114760,13,11,19,1,45614474,31871,31.375
3,2,1037028295,3,3,11,66010,14,11,8,5,66672642,23459,42.626
7,5,457106064,8,3,11,83631,4,12,30,2,92661394,27804,35.964
3,7,621738569,5,1,7,52204,14,15,4,4,106542013,35345,28.291
6,8,701686056,7,2,13,21436,4,3,9,3,112137870,24753,40.397
6,4,929526571,4,5,10,58570,16,29,12,8,128215470,29583,33.801
5,1,197881177,5,5,3,34669,12,29,12,7,97211968,33714,29.66
4,6,592120212,4,4,7,110400,9,29,23,6,93860647,14291,69.968
6,8,481409058,2,4,11,90599,8,2,5,6,92177317,17906,55.846
8,2,400496349,6,5,14,76200,15,2,31,7,46945536,17226,58.048
6,8,339161693,5,1,10,51533,8,12,23,2,117098848,26337,37.967
4,4,299047444,3,1,2,127549,4,27,19,6,50289934,27000,37.035
6,7,1018859809,8,5,10,23300,10,31,6,3,116726704,31294,31.954
8,1,698115071,8,3,8,123745,13,3,24,5,132437525,31007,32.25
7,8,106544797,8,3,12,21933,13,26,29,3,53322645,31371,31.875
8,8,619603202,8,3,4,18754,11,26,13,3,52540184,25560,39.121
1,7,340759053,4,2,2,104987,15,7,29,1,106408716,20302,49.253
8,7,336375946,5,4,14,126722,8,22,29,5,45898257,30993,32.264
1,7,270642814,4,5,5,113579,11,32,7,6,88487801,25274,39.564
5,2,972072110,2,4,8,104822,4,26,5,6,125079029,28287,35.35
5,3,496849153,6,1,9,105150,9,12,13,2,59955825,29811,33.543
7,1,24582690,8,5,6,73637,9,2,2,4,80651601,22636,44.175
2,3,1043693778,8,1,15,114510,10,20,21,4,98637205,23466,42.613
7,1,526442428,8,4,4,116316,11,24,22,3,97993072,21393,46.742
5,4,712202767,2,1,11,80811,5,23,26,7,125321260,33888,29.508
1,4,335919970,7,2,16,53362,13,11,13,1,46269519,21002,47.611
4,6,810144777,6,5,15,37966,9,28,26,2,52563644,23051,43.381
6,2,223018195,5,5,16,26348,4,9,28,2,77758079,26044,38.395
1,7,775753144,7,3,15,27976,6,21,6,8,128043336,26173,38.206
2,5,718987909,8,1,9,26343,9,2,20,6,91425006,20220,49.453
3,6,382763816,4,3,6,71986,12,32,2,2,116220817,26742,37.392
4,5,126128936,6,4,15,45328,5,23,32,2,85701393,28135,35.542
1,4,455440699,5,2,5,44798,12,14,20,3,90283516,24895,40.168
7,4,790049644,7,4,9,13204,11,24,14,7,89551724,25634,39.009
1,6,170529182,6,1,8,83259,7,8,25,7,61085210,25954,38.528
5,6,213630670,8,2,11,18171,13,11,14,7,105352027,21736,46.005
3,6,286614541,6,4,14,124450,5,20,13,7,85511230,34673,28.839
5,1,905353320,6,2,5,94871,4,5,21,8,39598469,31151,32.1
1,4,543423727,7,1,13,4521,4,6,21,8,124075945,27175,36.797
6,6,924096727,3,5,14,104018,6,27,14,7,71847158,31845,31.401
8,2,141282639,4,1,10,83224,12,7,13,8,62403575,29665,33.709
2,8,842626750,7,5,14,118743,16,5,12,2,131453599,30011,33.319
2,3,750278817,6,1,6,39856,11,13,18,8,54802461,22125,45.195
6,3,949947287,3,5,2,93532,16,4,13,3,117603849,31973,31.275
7,5,1056603327,5,3,7,49332,5,24,7,1,96574516,37583,26.606
5,6,196677404,3,1,13,49969,11,21,4,8,33763501,20872,47.91
5,2,481548013,7,3,3,97247,11,14,18,4,96354475,25265,39.579
8,7,113749913,4,2,12,42141,5,19,7,1,63600454,30523,32.761
6,1,595880247,3,3,6,112635,7,8,24,8,115129004,23282,42.95
5,8,842535831,8,2,9,61816,2,16,8,6,68048610,27828,35.934
7,1,574163307,7,2,12,60538,14,6,25,6,94934483,35120,28.472
6,7,405899206,8,1,4,17899,13,28,2,2,44569459,26519,37.708
1,6,508278001,7,4,9,89958,14,14,20,6,108456213,25469,39.263
7,1,526842294,6,4,16,75561,13,23,29,6,96462575,16609,60.206
7,6,136083127,2,1,12,104069,10,23,15,6,106024042,38047,26.282
8,6,643269557,6,3,13,36027,7,26,18,7,118097798,31356,31.891
7,8,522554555,8,1,11,32136,15,31,10,4,95874342,25753,38.829
2,1,430571779,7,5,7,22994,6,17,31,4,94556120,28566,35.005
5,5,448500828,8,4,11,96434,16,29,14,6,100966884,36015,27.765
7,3,603116242,4,3,9,31433,4,16,30,8,66023297,21789,45.893
8,7,735096107,7,5,10,92892,5,18,4,4,89558627,25064,39.896
3,6,906550574,2,2,8,82239,15,12,4,6,56362477,33370,29.965
6,8,957611267,8,1,10,117386,10,8,10,4,33958599,40503,24.688
4,3,287728314,4,5,11,117578,15,21,18,7,91414641,21337,46.864
3,8,368623518,3,4,9,24697,7,13,3,5,117621057,35054,28.526
4,8,898889611,6,3,3,72127,13,24,25,4,42081249,25140,39.776
5,7,876685043,7,1,5,79119,11,4,21,8,105700737,25036,39.94
6,6,593019329,4,4,6,92488,9,14,20,3,107982987,26648,37.524
6,7,23091010,5,3,14,101533,7,31,25,2,109849689,18847,53.057
3,3,801714793,8,4,13,41787,15,6,22,2,129743623,22665,44.118
1,1,346747561,8,2,6,121350,12,27,27,7,75295824,17585,56.866
4,4,397079534,4,5,3,93123,14,19,28,1,131200282,21961,45.534
5,4,115176488,2,5,15,78104,13,23,28,3,84430130,26917,37.15
4,7,65744246,4,4,4,122591,14,2,21,7,69362918,27623,36.2
5,6,610895329,4,2,7,129756,16,2,11,8,119915368,33471,29.875
2,6,845577858,2,3,9,7201,13,15,9,2,64860407,26931,37.131
8,7,1008969329,8,3,2,70847,16,18,22,2,53032989,34031,29.384
4,4,778818416,3,1,5,85211,11,15,22,2,116531300,25190,39.696
3,3,628670482,8,4,2,85640,9,24,8,5,96459806,30969,32.289
1,7,21259625,6,3,8,83900,14,12,28,1,102635402,29060,34.41
6,5,1019958507,8,3,11,77463,3,9,29,4,41664907,31229,32.02
7,2,76984603,2,4,10,128800,4,3,9,4,111815537,38786,25.782
5,1,914266671,7,5,10,121510,16,29,6,5,92740960,28561,35.011
5,3,556394483,8,5,5,41380,12,16,18,6,52894540,30647,32.628
7,7,652073461,3,2,5,28482,2,28,10,2,96344701,32421,30.842
3,7,11790923,7,3,3,10238,9,28,15,7,54497761,27693,36.109
7,1,273611852,4,1,6,110689,5,30,16,4,86115230,32106,31.146
6,8,565515499,7,1,13,42348,4,21,24,4,77191609,25095,39.846
3,4,1046754372,6,4,7,28000,10,9,17,5,60739639,32845,30.444
8,5,487549626,6,2,11,35702,4,16,8,5,81603205,41174,24.286
2,3,148982908,3,2,6,4736,5,16,2,6,56760189,22979,43.516
4,5,1030844618,6,4,10,67259,4,15,21,5,115096692,31199,32.051
2,8,12548412,6,5,13,106032,16,23,18,7,37637221,30984,32.274
